date,code,value
2016-12-01,DE,7.9
2017-12-01,DE,8.3
2018-12-01,DE,8.5
2019-12-01,DE,8.6
2020-12-01,DE,9.1
2021-12-01,DE,8.4
2022-12-01,DE,7.7
2023-12-01,DE,10.0
2024-12-01,DE,11.3
2025-12-01,DE,12.2
2003-12-01,FL,11.9
2004-12-01,FL,11.4
2005-12-01,FL,10.5
2006-12-01,FL,11.2
2007-12-01,FL,10.8
2008-12-01,FL,13.8
2009-12-01,FL,19.4
2010-12-01,FL,20.8
2011-12-01,FL,17.9
2012-12-01,FL,16.9
2013-12-01,FL,15.1
2014-12-01,FL,10.6
2015-12-01,FL,10.5
2016-12-01,FL,9.6
2017-12-01,FL,9.4
2018-12-01,FL,9.7
2019-12-01,FL,10.5
2020-12-01,FL,11.9
2021-12-01,FL,10.7
2022-12-01,FL,9.4
2023-12-01,FL,11.7
2024-12-01,FL,13.5
2025-12-01,FL,14.9
2003-12-01,GA,9.7
2004-12-01,GA,9.6
2005-12-01,GA,9.2
2006-12-01,GA,10.6
2007-12-01,GA,9.7
2008-12-01,GA,9.7
2009-12-01,GA,13.0
2010-12-01,GA,13.4
2011-12-01,GA,11.6
2012-12-01,GA,10.9
2013-12-01,GA,9.5
2014-12-01,GA,7.5
2015-12-01,GA,8.1
2016-12-01,GA,7.4
2017-12-01,GA,7.6
2018-12-01,GA,7.7
2019-12-01,GA,8.3
2020-12-01,GA,9.5
2021-12-01,GA,8.9
2022-12-01,GA,8.4
2023-12-01,GA,10.5
2024-12-01,GA,12.5
2025-12-01,GA,13.9
2003-12-01,HI,7.7
2004-12-01,HI,7.4
2005-12-01,HI,7.2
2006-12-01,HI,7.6
2007-12-01,HI,7.8
2008-12-01,HI,7.9
2009-12-01,HI,10.5
2010-12-01,HI,11.8
2011-12-01,HI,10.3
2012-12-01,HI,9.6
2013-12-01,HI,8.8
2014-12-01,HI,6.3
2015-12-01,HI,7.0
2016-12-01,HI,6.0
2017-12-01,HI,6.2
2018-12-01,HI,6.2
2019-12-01,HI,7.2
2020-12-01,HI,8.4
2021-12-01,HI,7.3
2022-12-01,HI,6.5
2023-12-01,HI,8.3
2024-12-01,HI,9.4
2025-12-01,HI,10.2
2003-12-01,IA,7.6
2004-12-01,IA,7.7
2005-12-01,IA,7.2
2006-12-01,IA,8.4
2007-12-01,IA,7.6
2008-12-01,IA,6.9
2009-12-01,IA,8.4
2010-12-01,IA,9.1
2011-12-01,IA,7.8
2012-12-01,IA,6.7
2013-12-01,IA,6.0
2014-12-01,IA,5.1
2015-12-01,IA,5.6
2016-12-01,IA,5.5
2017-12-01,IA,6.1
2018-12-01,IA,6.3
2019-12-01,IA,7.0
2020-12-01,IA,7.7
2021-12-01,IA,6.7
2022-12-01,IA,6.5
2023-12-01,IA,8.2
2024-12-01,IA,9.6
2025-12-01,IA,10.3
2003-12-01,ID,7.0
2004-12-01,ID,7.4
2005-12-01,ID,6.6
2006-12-01,ID,7.7
2007-12-01,ID,7.1
2008-12-01,ID,7.8
2009-12-01,ID,10.7
2010-12-01,ID,11.7
2011-12-01,ID,9.8
2012-12-01,ID,9.3
2013-12-01,ID,7.9
2014-12-01,ID,6.3
2015-12-01,ID,6.7
2016-12-01,ID,6.2
2017-12-01,ID,6.5
2018-12-01,ID,6.3
2019-12-01,ID,6.8
2020-12-01,ID,7.4
2021-12-01,ID,6.7
2022-12-01,ID,5.6
