date,code,value
2011-12-01,WV,2990
2012-12-01,WV,3290
2013-12-01,WV,3490
2014-12-01,WV,3780
2015-12-01,WV,3800
2016-12-01,WV,3920
2017-12-01,WV,4070
2018-12-01,WV,4020
2019-12-01,WV,4180
2020-12-01,WV,4400
2021-12-01,WV,4460
2022-12-01,WV,4590
2023-12-01,WV,4500
2024-12-01,WV,4400
2025-12-01,WV,4240
2003-12-01,WY,670
2004-12-01,WY,1220
2005-12-01,WY,1240
2006-12-01,WY,1570
2007-12-01,WY,1870
2008-12-01,WY,2090
2009-12-01,WY,2270
2010-12-01,WY,2480
2011-12-01,WY,2770
2012-12-01,WY,3090
2013-12-01,WY,3160
2014-12-01,WY,3290
2015-12-01,WY,3290
2016-12-01,WY,3300
2017-12-01,WY,3270
2018-12-01,WY,3610
2019-12-01,WY,3690
2020-12-01,WY,3540
2021-12-01,WY,3670
2022-12-01,WY,3640
2023-12-01,WY,3820
2024-12-01,WY,3530
2025-12-01,WY,3180
