date,code,value
2017-01-01,NH,31311
2018-01-01,NH,31064
2019-01-01,NH,34526
2021-01-01,NH,39025
2022-01-01,NH,40100
2023-01-01,NH,41591
2024-01-01,NH,41737
2006-01-01,NJ,26689
2007-01-01,NJ,27788
2008-01-01,NJ,29475
2009-01-01,NJ,27569
2010-01-01,NJ,26945
2011-01-01,NJ,26816
2012-01-01,NJ,27149
2013-01-01,NJ,27090
2014-01-01,NJ,27989
2015-01-01,NJ,28203
2016-01-01,NJ,29167
2017-01-01,NJ,31197
2018-01-01,NJ,31994
2019-01-01,NJ,34653
2021-01-01,NJ,34941
2022-01-01,NJ,38261
2023-01-01,NJ,40109
2024-01-01,NJ,43271
2006-01-01,NM,16563
2007-01-01,NM,17484
2008-01-01,NM,18307
2009-01-01,NM,18068
2010-01-01,NM,17382
2011-01-01,NM,16855
2012-01-01,NM,17108
2013-01-01,NM,17316
2014-01-01,NM,17326
2015-01-01,NM,17643
2016-01-01,NM,18507
2017-01-01,NM,18895
2018-01-01,NM,18741
2019-01-01,NM,20841
2021-01-01,NM,21180
2022-01-01,NM,22889
2023-01-01,NM,24403
2024-01-01,NM,26369
2006-01-01,NV,24710
2007-01-01,NV,26177
2008-01-01,NV,26094
2009-01-01,NV,24648
2010-01-01,NV,22176
2011-01-01,NV,21859
2012-01-01,NV,22085
2013-01-01,NV,22389
2014-01-01,NV,22923
2015-01-01,NV,23527
2016-01-01,NV,24296
2017-01-01,NV,26002
2018-01-01,NV,26085
2019-01-01,NV,27448
2021-01-01,NV,27760
2022-01-01,NV,31463
2023-01-01,NV,33167
2024-01-01,NV,35289
2006-01-01,NY,19851
2007-01-01,NY,20534
2008-01-01,NY,21461
2009-01-01,NY,20925
2010-01-01,NY,21021
2011-01-01,NY,20637
2012-01-01,NY,20963
2013-01-01,NY,21426
2014-01-01,NY,21614
2015-01-01,NY,22358
2016-01-01,NY,23187
2017-01-01,NY,23846
2018-01-01,NY,24583
2019-01-01,NY,26458
2021-01-01,NY,26932
2022-01-01,NY,28475
2023-01-01,NY,30308
2024-01-01,NY,31484
2006-01-01,OH,18964
2007-01-01,OH,19670
2008-01-01,OH,20251
2009-01-01,OH,19109
2010-01-01,OH,19116
2011-01-01,OH,18848
2012-01-01,OH,19387
2013-01-01,OH,20116
2014-01-01,OH,20337
2015-01-01,OH,21343
2016-01-01,OH,21720
2017-01-01,OH,22646
2018-01-01,OH,23297
2019-01-01,OH,24913
2021-01-01,OH,25977
2022-01-01,OH,27627
2023-01-01,OH,29479
2024-01-01,OH,30858
2006-01-01,OK,16466
2007-01-01,OK,17710
2008-01-01,OK,18359
2009-01-01,OK,18045
2010-01-01,OK,18081
2011-01-01,OK,18065
2012-01-01,OK,18769
2013-01-01,OK,19691
2014-01-01,OK,20182
2015-01-01,OK,20521
2016-01-01,OK,20560
2017-01-01,OK,21251
2018-01-01,OK,22205
2019-01-01,OK,23152
2021-01-01,OK,23592
2022-01-01,OK,24781
2023-01-01,OK,25982
2024-01-01,OK,27783
2006-01-01,OR,20315
2007-01-01,OR,21165
2008-01-01,OR,21273
2009-01-01,OR,20925
2010-01-01,OR,20304
2011-01-01,OR,19856
2012-01-01,OR,20315
2013-01-01,OR,21203
2014-01-01,OR,21446
2015-01-01,OR,23165
2016-01-01,OR,24752
2017-01-01,OR,25340
2018-01-01,OR,27358
2019-01-01,OR,29092
2021-01-01,OR,30092
2022-01-01,OR,31754
2023-01-01,OR,33136
2024-01-01,OR,34821
2006-01-01,PA,19250
2007-01-01,PA,20353
2008-01-01,PA,21100
2009-01-01,PA,20788
2010-01-01,PA,20491
2011-01-01,PA,20662
2012-01-01,PA,21217
2013-01-01,PA,21513
2014-01-01,PA,21988
2015-01-01,PA,23005
2016-01-01,PA,23654
2017-01-01,PA,23529
2018-01-01,PA,24909
2019-01-01,PA,26417
2021-01-01,PA,27775
2022-01-01,PA,29800
2023-01-01,PA,30676
2024-01-01,PA,32265
2006-01-01,RI,20700
2007-01-01,RI,20294
2008-01-01,RI,21226
2009-01-01,RI,21188
2010-01-01,RI,20240
2011-01-01,RI,20272
2012-01-01,RI,20625
2013-01-01,RI,21684
2014-01-01,RI,21255
2015-01-01,RI,21736
2016-01-01,RI,22324
2017-01-01,RI,23205
2018-01-01,RI,24338
2019-01-01,RI,27745
2021-01-01,RI,28031
2022-01-01,RI,31853
2023-01-01,RI,33689
2024-01-01,RI,32133
2006-01-01,SC,17041
2007-01-01,SC,18167
2008-01-01,SC,18333
2009-01-01,SC,17310
2010-01-01,SC,17258
2011-01-01,SC,17222
2012-01-01,SC,17703
2013-01-01,SC,18156
2014-01-01,SC,19017
2015-01-01,SC,19814
2016-01-01,SC,20742
2017-01-01,SC,21142
2018-01-01,SC,21720
2019-01-01,SC,23691
2021-01-01,SC,24371
2022-01-01,SC,27077
2023-01-01,SC,28538
2024-01-01,SC,30584
2006-01-01,SD,18418
2007-01-01,SD,20194
2008-01-01,SD,20438
2009-01-01,SD,19446
2010-01-01,SD,20259
2011-01-01,SD,20958
2012-01-01,SD,22015
2013-01-01,SD,22306
2014-01-01,SD,22025
2015-01-01,SD,23336
2016-01-01,SD,24287
2017-01-01,SD,24381
2018-01-01,SD,26378
2019-01-01,SD,27104
2021-01-01,SD,28894
2022-01-01,SD,30482
2023-01-01,SD,31580
2024-01-01,SD,35929
2006-01-01,TN,16491
2007-01-01,TN,17648
2008-01-01,TN,18444
2009-01-01,TN,17056
2010-01-01,TN,17106
2011-01-01,TN,17422
2012-01-01,TN,17946
2013-01-01,TN,18693
2014-01-01,TN,18440
2015-01-01,TN,20086
2016-01-01,TN,20778
2017-01-01,TN,21483
2018-01-01,TN,21902
2019-01-01,TN,23997
2021-01-01,TN,25181
2022-01-01,TN,28020
2023-01-01,TN,28679
2024-01-01,TN,31207
2006-01-01,TX,18697
2007-01-01,TX,20263
2008-01-01,TX,20695
2009-01-01,TX,20044
2010-01-01,TX,20396
2011-01-01,TX,20495
2012-01-01,TX,20945
2013-01-01,TX,21525
2014-01-01,TX,21809
2015-01-01,TX,23378
2016-01-01,TX,23982
2017-01-01,TX,24682
2018-01-01,TX,25259
2019-01-01,TX,26977
2021-01-01,TX,27698
2022-01-01,TX,30561
2023-01-01,TX,32173
2024-01-01,TX,33235
2006-01-01,US,20264
2007-01-01,US,21204
2008-01-01,US,21769
2009-01-01,US,20826
2010-01-01,US,20699
2011-01-01,US,20585
2012-01-01,US,20968
2013-01-01,US,21433
2014-01-01,US,21909
2015-01-01,US,22824
2016-01-01,US,23638
2017-01-01,US,24625
2018-01-01,US,25434
2019-01-01,US,27088
2021-01-01,US,28261
2022-01-01,US,30623
2023-01-01,US,31942
2024-01-01,US,33775
2006-01-01,UT,24858
2007-01-01,UT,27166
2008-01-01,UT,27769
2009-01-01,UT,26566
2010-01-01,UT,25116
2011-01-01,UT,25182
2012-01-01,UT,25973
2013-01-01,UT,27160
2014-01-01,UT,28255
2015-01-01,UT,29911
2016-01-01,UT,31521
2017-01-01,UT,32198
2018-01-01,UT,34115
2019-01-01,UT,35805
2021-01-01,UT,37777
2022-01-01,UT,42355
2023-01-01,UT,43949
2024-01-01,UT,46274
2006-01-01,VA,24699
2007-01-01,VA,25618
2008-01-01,VA,25960
2009-01-01,VA,25591
2010-01-01,VA,25568
2011-01-01,VA,25770
2012-01-01,VA,25745
2013-01-01,VA,26410
2014-01-01,VA,26635
2015-01-01,VA,27495
2016-01-01,VA,28532
2017-01-01,VA,30066
2018-01-01,VA,30012
2019-01-01,VA,31870
2021-01-01,VA,32592
2022-01-01,VA,35129
2023-01-01,VA,36799
2024-01-01,VA,39902
2006-01-01,VT,21138
2007-01-01,VT,22232
2008-01-01,VT,23330
2009-01-01,VT,22377
2010-01-01,VT,20954
2011-01-01,VT,22840
2012-01-01,VT,22728
2013-01-01,VT,21641
2014-01-01,VT,23017
2015-01-01,VT,23856
2016-01-01,VT,23792
2017-01-01,VT,24462
2018-01-01,VT,26055
2019-01-01,VT,27331
2021-01-01,VT,30481
2022-01-01,VT,32087
2023-01-01,VT,34143
2024-01-01,VT,36092
2006-01-01,WA,23427
2007-01-01,WA,24683
2008-01-01,WA,25689
2009-01-01,WA,24761
2010-01-01,WA,23853
2011-01-01,WA,24389
2012-01-01,WA,24689
2013-01-01,WA,24619
2014-01-01,WA,26039
2015-01-01,WA,27775
2016-01-01,WA,29408
2017-01-01,WA,30704
2018-01-01,WA,32537
2019-01-01,WA,34346
2021-01-01,WA,36456
2022-01-01,WA,39104
2023-01-01,WA,40100
2024-01-01,WA,42522
2006-01-01,WI,21692
2007-01-01,WI,22544
2008-01-01,WI,23837
2009-01-01,WI,21937
2010-01-01,WI,21680
2011-01-01,WI,21718
2012-01-01,WI,22110
2013-01-01,WI,22310
2014-01-01,WI,23323
2015-01-01,WI,24637
2016-01-01,WI,24985
2017-01-01,WI,25753
2018-01-01,WI,26734
2019-01-01,WI,28639
2021-01-01,WI,30283
2022-01-01,WI,31559
2023-01-01,WI,33182
2024-01-01,WI,35189
2006-01-01,WV,14857
2007-01-01,WV,14938
2008-01-01,WV,15282
2009-01-01,WV,15446
2010-01-01,WV,15928
2011-01-01,WV,15650
2012-01-01,WV,16235
2013-01-01,WV,16872
2014-01-01,WV,17233
2015-01-01,WV,17471
2016-01-01,WV,17867
2017-01-01,WV,17280
2018-01-01,WV,18309
2019-01-01,WV,19877
2021-01-01,WV,19892
2022-01-01,WV,21520
2023-01-01,WV,23095
2024-01-01,WV,23992
2006-01-01,WY,22302
2007-01-01,WY,24233
2008-01-01,WY,24925
2009-01-01,WY,24060
2010-01-01,WY,23299
2011-01-01,WY,25611
2012-01-01,WY,23655
2013-01-01,WY,25206
2014-01-01,WY,24506
2015-01-01,WY,26465
2016-01-01,WY,25342
2017-01-01,WY,25902
2018-01-01,WY,27120
2019-01-01,WY,27789
2021-01-01,WY,27174
2022-01-01,WY,29996
2023-01-01,WY,31121
2024-01-01,WY,31874
