"date","value"
"2022-04-01",325.927
"2022-05-01",326.707
"2022-06-01",329.359
"2022-07-01",329.321
"2022-08-01",330.967
"2022-09-01",335.855
"2022-10-01",336.617
"2022-11-01",338.567
"2022-12-01",340.144
"2023-01-01",341.723
"2023-02-01",341.483
"2023-03-01",345.876
"2023-04-01",348.623
"2023-05-01",347.691
"2023-06-01",348.552
"2023-07-01",349.473
"2023-08-01",349.812
"2023-09-01",351.55
"2023-10-01",352.693
"2023-11-01",353.902
"2023-12-01",355.745
"2024-01-01",357.628
"2024-02-01",360.359
"2024-03-01",361.114
"2024-04-01",363.061
"2024-05-01",364.806
"2024-06-01",366.099
"2024-07-01",367.57
"2024-08-01",371.463
"2024-09-01",372.256
"2024-10-01",373.689
"2024-11-01",375.914
"2024-12-01",376.946
"2025-01-01",378.748
"2025-02-01",379.92
"2025-03-01",381.421
"2025-04-01",382.645
"2025-05-01",385.128
"2025-06-01",386.467
"2025-07-01",388.299
"2025-08-01",389.895
"2025-09-01",391.573
"2025-11-01",393.473
"2025-12-01",395.067
"2026-01-01",393.043
"2026-02-01",394.084
"2026-03-01",396.624
