"date","value"
"2022-04-01",245.225
"2022-05-01",248.849
"2022-06-01",252.516
"2022-07-01",257.38
"2022-08-01",260.993
"2022-09-01",262.214
"2022-10-01",263.216
"2022-11-01",263.253
"2022-12-01",265.191
"2023-01-01",267.247
"2023-02-01",268.124
"2023-03-01",266.662
"2023-04-01",265.803
"2023-05-01",263.597
"2023-06-01",266.068
"2023-07-01",265.228
"2023-08-01",266.601
"2023-09-01",269.078
"2023-10-01",269.512
"2023-11-01",272.151
"2023-12-01",274.016
"2024-01-01",277.305
"2024-02-01",277.638
"2024-03-01",279.797
"2024-04-01",279.303
"2024-05-01",279.103
"2024-06-01",277.715
"2024-07-01",278.242
"2024-08-01",277.101
"2024-09-01",279.137
"2024-10-01",281.719
"2024-11-01",280.608
"2024-12-01",281.742
"2025-01-01",282.369
"2025-02-01",284.448
"2025-03-01",287.436
"2025-04-01",289.368
"2025-05-01",291.637
"2025-06-01",293.838
"2025-07-01",293.754
"2025-08-01",294.295
"2025-09-01",293.388
"2025-11-01",300.112
"2025-12-01",300.563
"2026-01-01",300.241
"2026-02-01",298.113
"2026-03-01",300.545
