"date","value"
"2022-03-01",0.642
"2022-04-01",0.637
"2022-05-01",0.642
"2022-06-01",0.64
"2022-07-01",0.64
"2022-08-01",0.643
"2022-09-01",0.643
"2022-10-01",0.634
"2022-11-01",0.631
"2022-12-01",0.628
"2023-01-01",0.639
"2023-02-01",0.641
"2023-03-01",0.632
"2023-04-01",0.635
"2023-05-01",0.628
"2023-06-01",0.625
"2023-07-01",0.631
"2023-08-01",0.631
"2023-09-01",0.625
"2023-10-01",0.626
"2023-11-01",0.627
"2023-12-01",0.625
"2024-01-01",0.617
"2024-02-01",0.625
"2024-03-01",0.629
"2024-04-01",0.626
"2024-05-01",0.622
"2024-06-01",0.625
"2024-07-01",0.613
"2024-08-01",0.612
"2024-09-01",0.617
"2024-10-01",0.619
"2024-11-01",0.622
"2024-12-01",0.615
"2025-01-01",0.621
"2025-02-01",0.619
"2025-03-01",0.625
"2025-04-01",0.635
"2025-05-01",0.655
"2025-06-01",0.654
"2025-07-01",0.657
"2025-08-01",0.666
"2025-09-01",0.67
"2025-11-01",0.664
"2025-12-01",0.656
"2026-01-01",0.653
"2026-02-01",0.653
"2026-03-01",0.657
