"date","value"
"2022-04-01",296.568
"2022-05-01",299.817
"2022-06-01",302.774
"2022-07-01",305.962
"2022-08-01",308.475
"2022-09-01",310.453
"2022-10-01",312.594
"2022-11-01",314.179
"2022-12-01",315.367
"2023-01-01",316.859
"2023-02-01",318.025
"2023-03-01",318.05
"2023-04-01",318.755
"2023-05-01",319.587
"2023-06-01",319.942
"2023-07-01",320.719
"2023-08-01",321.524
"2023-09-01",321.945
"2023-10-01",322.992
"2023-11-01",323.41
"2023-12-01",323.891
"2024-01-01",324.873
"2024-02-01",325.168
"2024-03-01",325.24
"2024-04-01",325.894
"2024-05-01",326.385
"2024-06-01",327.042
"2024-07-01",327.74
"2024-08-01",328.154
"2024-09-01",329.109
"2024-10-01",329.851
"2024-11-01",330.937
"2024-12-01",331.65
"2025-01-01",332.626
"2025-02-01",333.302
"2025-03-01",334.527
"2025-04-01",334.68
"2025-05-01",335.571
"2025-06-01",336.527
"2025-07-01",336.941
"2025-08-01",338.39
"2025-09-01",339.145
"2025-11-01",339.478
"2025-12-01",341.563
"2026-01-01",342.194
"2026-02-01",343.477
"2026-03-01",343.51
