"date","AL","AK","AZ","AR","CA","CO","CT","DE","DC","FL","GA","HI","ID","IL","IN","IA","KS","KY","LA","ME","MD","MA","MI","MN","MS","MO","MT","NE","NV","NH","NJ","NM","NY","NC","ND","OH","OK","OR","PA","RI","SC","SD","TN","TX","UT","VT","VA","WA","WV","WI","WY"
"2018-01-01",307.33,319.07,383.55,273.6,621.2,534.3,390.58,451.92,845.56,432.75,347.48,606.03,413.34,336.78,287.16,291.52,275.86,331.21,279.2,511.34,463.1,757.19,318.62,380.98,265.18,318.01,420.51,314.87,361.95,457.91,505.8,315.77,652.77,364.44,360.74,279.34,237.32,537.97,416.19,539.21,374.21,367.75,361.62,316.75,450.9,469.4,448.28,595.96,225.97,340.63,311.58
"2018-04-01",311.82,320.65,391.66,276.45,633.06,547.91,393.42,453.5,858.18,441.12,355.64,611.1,431.97,338.95,293.86,297.15,280.96,335.79,279.94,520.07,467.3,771.55,326.38,389.8,265.05,322.96,429.57,321.5,376.69,466.98,510.36,320.73,660.34,372.76,362.64,285.14,240.49,551.34,421.83,546.65,378.65,371.76,369.6,323.61,465.97,475.24,453.69,616.95,228.97,349.17,310.76
"2018-07-01",314.86,321.29,400.58,278.69,641.05,556.36,397.17,455.59,862.2,448.52,361.62,615.85,444.64,340.14,297.71,299.28,281.74,338.55,281.34,526.93,467.93,781.16,331.61,394.47,266.48,326.18,434.21,326.58,388.12,473.71,513.98,323.82,670.98,377.59,362.5,289.49,241.96,557.37,426.1,553.64,383.78,376.91,375.2,327.85,475.7,476.91,456.3,624.18,228.39,353.55,315.45
"2018-10-01",315.3,320.33,405.29,280.88,640.96,557.99,394.99,459.32,874.59,452,363.68,618.64,452.53,339.45,299.84,300.03,284.21,340.05,281.83,529.42,466,781.92,332.26,393.66,268.51,329.1,439.05,326.96,394.1,475.62,514.5,326.13,671.25,380.23,364.2,290.02,242.7,558.48,425.91,555.2,385.33,380.64,378.89,328.8,481.85,476.11,456.49,625.55,228.15,354.65,317.87
"2019-01-01",321.3,323.83,410.46,283.25,645.16,565.66,397.25,462.43,879.95,458.95,369.01,626.87,461.92,342.47,304.01,301.77,286.56,343.69,284.6,534.19,470.74,791.22,336.65,398.52,271.64,331.98,441.66,331.42,396.37,480.69,518.58,328.36,676.73,386.16,366.55,293.34,245.84,564.84,430.82,560.44,390.8,382.72,383.09,332.8,490.12,479.48,461.91,634.27,228.95,358.37,317.2
"2019-04-01",325.81,327.6,418.65,286.59,651.72,574.62,403.49,470.1,885.79,464.95,376.6,628.12,477.96,347.54,309.61,305.51,291.77,349.22,287.43,546.65,478.83,803.13,343.51,405.99,274.99,338.09,450.45,338.51,402.53,489.86,526.54,336.04,687.94,393.04,371.63,299.64,247.84,574.19,439.07,570.62,399.04,388.71,390.68,338.63,500.08,490.94,470.88,647.2,232.31,364.96,326.41
"2019-07-01",330.47,330.11,424.91,289.9,658.63,579.96,408.09,475.7,899.71,472.59,382.01,634.39,488.87,350.85,314.38,308.65,295.17,354.52,289.48,554.05,483.73,812.43,347.73,410.6,278.33,342.05,456.62,341.81,406.7,497.04,534.43,341.62,697.98,397.69,374.48,304.11,252.55,581.09,444.86,577.48,404.39,393.33,396.29,342.6,508.24,498.28,475.91,655.54,234.35,369.62,330.35
"2019-10-01",334.31,330.12,432.27,292.19,662.9,584.77,410.5,478.65,905.39,478.68,385.83,640.5,500.31,352.5,317.66,310.59,297.04,356.68,291.94,561.63,485.47,819.94,350.22,412.99,279.56,346.59,462.84,343.82,408.94,502.61,538.09,344.41,705.36,402.74,376,306.92,253.83,586.53,447.77,584.87,408.16,398.27,401.2,345.16,515.72,498.81,479.43,662.99,237.18,372.02,334.86
"2020-01-01",338.31,333.31,440.91,294.03,669.17,591.12,412.05,484.76,912.93,485.97,391.77,640.09,511.41,354.07,321.34,312.74,301.09,360.92,294.68,566.53,490.75,828.45,353.54,416.93,283.58,350.64,469.29,348.03,413.37,509.47,542.92,349.64,711.97,408.7,377.56,311.29,257.9,592.27,453.62,589.75,413.89,403.53,407.16,348.89,522.51,506,484.68,674.44,238.23,375.07,337.98
"2020-04-01",343.18,336.61,448.65,296.69,676.85,598.08,416.45,488.23,915.13,492.19,395.91,648.43,521.06,356.06,325.07,314.42,304.05,364.97,297.53,575.23,495.29,836.97,357.25,420.28,284.08,353.15,470.37,350.73,418.59,516.93,548.13,353.73,717.87,412.3,376.95,314.43,259.75,599.84,457.74,597.29,417.17,405.27,411.76,351.55,531.98,508.46,490.06,684.69,240.64,377.82,339.77
"2020-07-01",349.86,341.16,459.59,301.17,684.77,607.52,425.7,498.82,925.73,500.76,403.7,641.91,541.4,359.83,332.2,317.48,310.61,371.42,299.79,588.4,501.68,851.85,365.24,429.1,288.46,359.91,483.67,355.54,424.82,529.18,557.84,360.69,729.62,420.13,382.49,321.83,263.52,610.33,467.23,609.39,424.63,410.82,420.55,356.94,544.83,520.49,498.5,700.4,245.3,385.1,344.67
"2020-10-01",357.19,344.05,475.84,308.5,698.94,619.97,437.26,506.43,946.11,514.19,412.1,652.19,566.3,364.35,340.23,322.37,316.76,378.93,303.46,609.67,510.97,868.88,372.78,436.88,293.4,366.99,499.61,362.52,434.36,544.45,569.59,368.44,745.66,430.44,387.35,329.44,268.48,626.97,475.36,627.45,433.04,421.2,430.88,365.01,563.8,534.84,507.67,718.95,248.11,392.89,352.59
"2021-01-01",364.66,347.59,497.05,314.16,718.53,636.7,448.8,521.9,956.21,530.89,424.33,662.33,597.37,368.69,347.08,325.68,322.4,385.98,307.25,628.14,522.52,887.96,380.71,443.78,297.63,374.48,515.48,368.94,449.88,560.82,583.62,379.01,763.33,441.31,387.74,335.66,273.6,647.83,486.91,644.45,443.05,426.75,443.28,373.73,586.95,547.83,518.31,740.52,252.75,398.55,358.09
"2021-04-01",381.48,361.02,536.61,329.7,761.15,682.38,471.87,544.05,995.88,565.64,448.73,695.53,661.26,385.25,367.29,341.45,340.92,403.46,315.67,667.68,546.89,935.46,401.84,467.33,308.29,397.27,556.83,390.68,479.1,594.65,611.36,394.75,790.6,467.41,398.33,352.67,286.38,690.67,508.54,684.51,468.3,455.55,470.78,395.52,643.85,572.52,542.13,796.61,259.5,419.97,372.18
"2021-07-01",403.13,377,581.13,348.62,800.83,722.86,497.36,569.73,1019.34,607.37,475.64,723.98,715.25,398.76,385.36,355.77,355.99,423.79,326.2,714.68,568.76,984.33,422.64,489.66,325.29,414.58,597.98,409.56,516.1,630.17,641.23,416.77,830.25,498.94,413.45,370.59,301.06,732.78,532.91,727.4,494.59,481.11,502.4,420.62,693.36,609.88,567.19,843.5,272.93,440.99,395.49
"2021-10-01",419.47,381.68,610.62,363.34,833.23,743.26,507.59,589.75,1028.62,641.54,499.79,759.23,740.73,407.74,398.39,362.8,362.06,437.35,333.57,736.46,581.28,1006.78,431.85,498.08,334.42,426.67,624.87,418.88,538.55,649.42,661.77,431.41,848.89,521.43,421.64,379.16,310.33,752.44,544.32,747.47,517.61,498.55,528.37,437.82,719.3,628.39,580.65,871.4,280.08,450.71,408.76
"2022-01-01",431.6,391.36,639.8,373.54,866.88,774.04,521.43,607.12,1053.43,677.74,524.49,797.02,763.97,418.55,409.78,370.45,374.02,449.23,341.67,762.2,596.98,1032.26,443.43,508.92,343.71,441.38,652.22,428.82,560.3,668.64,682.1,445.18,870.46,546.76,426.91,390.73,321.05,775.93,559.38,769.16,541.36,515.02,555.03,458.15,753.53,646.84,598.69,908.58,283.8,462.86,419.64
"2022-04-01",455.44,415.03,687.49,396.79,919.55,831.36,551.96,642.27,1093.18,732.26,560.64,839.53,818.74,443.17,435.23,394.02,397.69,474.84,357.4,818.55,624.52,1097.84,471.03,540.8,358.23,469.48,698.87,459.93,599.53,715.39,726.64,468.66,918.69,590.65,449.2,415.82,338.75,818.66,588.09,823.61,576.42,549.56,597.3,489.31,810.99,690.77,636.78,970.37,297.72,496.29,441.88
"2022-07-01",468.36,418.21,696.19,409.35,913.36,822.55,562.31,647.96,1080.06,760.69,576.7,889.24,821.13,447.84,443.9,401.41,402.53,483.75,358.67,835.34,625.31,1105.93,475.95,539.5,371.95,474.9,711.34,465.71,599.08,729.81,740.32,478.66,937.39,609.04,455.75,421.6,345.27,813.33,597.73,833.01,596.79,561.05,614.16,500.46,805.74,724.16,644.87,960.87,301.59,506.58,452.87
"2022-10-01",468.17,415.32,670.04,409.18,887.5,802.86,560.06,655.21,1047.97,756.88,576.5,876.84,791.48,443.43,441.44,399.16,399.53,485.35,355.52,836.67,621.45,1090.96,469.83,530.34,373.3,473.43,711.45,462.88,580.77,727.1,740.21,483.41,932.74,606.21,457.86,416.67,348.48,790.18,596.47,819.51,601.18,560.73,610.76,493.89,778.93,709.69,642.5,929.34,299.61,504.59,450.93
"2023-01-01",473.71,423.18,665.13,415.05,884.69,805.38,567.45,662.56,1039.33,760.23,581.69,857.44,790.15,447.63,444.68,402.78,401.26,491.29,354.72,848.93,626.93,1105.8,472.73,534.65,371.99,479.8,711.12,473.32,570.65,739.95,746.24,484.89,933.34,612.17,456.32,423.02,350.27,789.05,603.07,836.22,604.54,564.19,617.79,495.68,774.02,724.96,651.38,929.74,306.03,509.34,449.78
"2023-04-01",481.7,434.18,676.35,425.86,906.24,825.75,596.65,671.67,1027.98,775.63,597.54,890.13,796.19,464.9,464.03,414.81,421.1,507.21,359.35,893.25,649.77,1143.79,496.14,556.01,376.91,498.95,738.96,489.88,578.04,772.58,779.05,496.56,968.62,630.59,469.57,442.04,359.35,807.66,621.21,872.24,622.46,577.48,632.02,500.84,789.86,765.06,674.18,955.62,305.48,534.65,461.54
"2023-07-01",490.54,448.63,689.56,432.67,916.71,825.77,608.04,693.37,1032.85,792.6,607.71,871.95,811.7,475.99,470.16,422.41,428.83,511.25,357.01,921.63,656.77,1167.53,504.7,558.27,380.85,506.03,741.85,496.81,591.1,791.22,802.13,510.72,1000.74,642.82,475.99,449.7,364.19,812,633.4,899.95,641.4,589.26,638.03,506.34,795.49,794.92,683.55,960.24,317.72,551.02,472.58
"2023-10-01",489.24,433.7,694.73,435.54,917.04,817.24,617.22,693.6,1018.26,791.01,609.97,859.29,803.65,478.55,472.51,423.17,428.33,515.5,355.56,907.32,653.54,1176.36,506.26,552.56,392.52,506.94,744.98,492.12,588.36,791.94,814.58,508.59,1002.39,643.08,473.71,451.46,363.74,799.52,634.82,902.96,645.16,589.39,643.28,502.79,790.26,780.31,684.91,953.09,320.54,551.21,465.35
"2024-01-01",497.06,445.85,699.41,437.19,932.24,830.32,620.74,715.21,1037.07,801.64,619.07,908.41,821.94,485.86,476.4,426.81,438.78,521.77,360.47,927.32,665.6,1193.72,512.21,559.8,386.73,513.58,756.27,502.41,604.46,807.59,829.71,514.98,1012.92,654.36,477.56,456.94,371.49,810.73,644.22,919,651.48,599.03,654.22,509.68,799.36,796.38,698.51,969.89,320.3,558.39,469.64
"2024-04-01",507.42,457.33,711.45,446.97,947.01,843.53,650.08,724.5,1054.19,808.43,630.28,900.04,829.34,501.63,490.49,437.84,447.75,539.37,362.29,958.03,682.76,1229.7,532.08,575.1,398.96,528.84,776.29,516.83,615.68,839.12,858.75,527.05,1050.9,669.27,488.74,475.17,373.67,826.78,664.6,954.13,668.71,605.17,664.92,515.71,818.2,837.94,721.32,995.69,333.35,577.05,483.2
"2024-07-01",514.54,462.34,717.07,455.55,955.87,845.26,664.24,732.71,1044.86,813.01,637.49,930.27,867.17,510,498.19,442.72,451.24,545.51,362.21,969.65,687.16,1239.24,539.62,579.57,405.46,532.72,775.12,517.19,619.56,849.26,873.17,532.83,1071.48,674.78,497.91,480.35,379.86,827.53,672.7,970.37,675.13,609.68,671.13,517.64,825.28,842.39,726.31,1001.61,336.32,585.51,488.52
"2024-10-01",519.74,456.18,718.04,457.59,958.47,845.67,668.24,736.47,1037.44,821.41,639.47,902.71,845.69,512.33,502.6,441.63,454.67,548.62,364.47,974.66,694.17,1246.69,539.57,579.92,406.27,536.57,789.34,522.41,624.61,850.82,884.69,538.87,1081.32,678.63,496.12,484.2,383.83,827.43,675.31,980.34,682.82,614.51,677.56,521.04,828.4,847.26,732.27,1000.05,342.87,587.2,491.5
"2025-01-01",518.83,461.27,717.31,461.06,959.78,848.36,676.42,745.77,1054.51,812.1,646.26,938.21,858.47,520.98,508.03,445.27,463.11,555.64,366.23,987.36,696.51,1259.64,546.63,582.12,409.98,543.35,796.36,523.38,629.4,860.42,898.88,539.99,1090.51,686.23,504.15,490.27,385.77,831.47,686.25,995.14,693.22,616.25,680.25,522.82,833.51,852.69,740.11,1013.61,344.69,598.32,501.64
"2025-04-01",530.12,480.61,725.49,466.09,968.26,852.9,696.98,754.02,1045.68,817.08,651,916.44,863.06,534.38,515.86,455.54,469.35,562.92,372.46,1012.49,707.97,1287.7,560.07,596.01,414.82,553,799.69,534.32,634.73,887.24,918.87,551.38,1126.94,692.75,514.65,501.41,391.16,842.3,701.89,1015.51,699.66,630.42,690.05,524.87,843.4,863.73,753.72,1024.54,346.2,612.47,509.04
"2025-07-01",529.83,476.55,726.56,471.34,967.57,851.94,706.18,763.75,1063.22,815.2,655.21,938.23,867.24,542.24,521.67,457.96,472.92,570.44,374.24,1021.44,710.82,1293.4,566.96,599.62,418.73,556.97,812.58,539.76,628.39,893.73,927.57,550.69,1144.5,696.77,525.69,505.91,389.68,843,708.82,1020.95,708.3,634.1,695.99,526.03,847.18,866.51,758.31,1022.12,355.45,619.31,509.61
"2025-10-01",538.6,486.25,729.91,476.5,971.2,857.16,709.08,776.95,1068.11,822.02,658.47,944.96,863.49,544.78,525.44,459.98,474.28,573.73,379.17,1029.41,715.37,1302.95,570,599.36,423.46,559.07,805.83,541.45,637.56,896.89,938.64,553.69,1149.6,700.77,521.91,508.83,396.61,843.18,712.94,1031.76,709.9,637.06,698.9,527.1,853.04,888.47,763.48,1028.08,360.9,620.91,511.17
"2026-01-01",540.51,495.28,734.15,478.52,976.79,854.97,720.72,775.22,1063.59,827.88,662.12,950.52,873.6,550.96,529.95,462.37,481.32,579.93,376.99,1035.68,720.1,1312.72,574.03,604.1,424.2,567.45,817.53,545.44,640.48,906.43,947.27,556.35,1157.14,702.88,523.26,513.93,395.71,848.51,722.56,1039.61,717.02,642.33,704.14,529.31,858.12,885.87,768.03,1031.17,361.29,627.66,519.43
