"date","value"
"2022-04-01",4.916
"2022-05-01",4.794
"2022-06-01",4.889
"2022-07-01",4.893
"2022-08-01",4.937
"2022-09-01",4.862
"2022-10-01",4.836
"2022-11-01",4.853
"2022-12-01",4.8
"2023-01-01",4.791
"2023-02-01",4.778
"2023-03-01",4.813
"2023-04-01",4.79
"2023-05-01",4.96
"2023-06-01",5.028
"2023-07-01",5.102
"2023-08-01",5.076
"2023-09-01",5.109
"2023-10-01",5.226
"2023-11-01",5.353
"2023-12-01",5.21
"2024-01-01",5.03
"2024-02-01",5.132
"2024-03-01",5.132
"2024-04-01",5.236
"2024-05-01",5.148
"2024-06-01",5.472
"2024-07-01",5.497
"2024-08-01",5.577
"2024-09-01",5.67
"2024-10-01",5.588
"2024-11-01",5.628
"2024-12-01",5.605
"2025-01-01",5.545
"2025-02-01",5.625
"2025-03-01",5.79
"2025-04-01",5.801
"2025-05-01",5.981
"2025-06-01",6.12
"2025-07-01",6.254
"2025-08-01",6.318
"2025-09-01",6.323
"2025-11-01",6.54
"2025-12-01",6.687
"2026-01-01",6.752
"2026-02-01",6.739
"2026-03-01",6.701
