"date","value"
"2022-03-01",1.607
"2022-04-01",1.612
"2022-05-01",1.606
"2022-06-01",1.691
"2022-07-01",1.715
"2022-08-01",1.756
"2022-09-01",1.749
"2022-10-01",1.814
"2022-11-01",1.847
"2022-12-01",1.873
"2023-01-01",1.888
"2023-02-01",1.896
"2023-03-01",1.936
"2023-04-01",1.989
"2023-05-01",1.951
"2023-06-01",1.937
"2023-07-01",1.98
"2023-08-01",1.97
"2023-09-01",1.972
"2023-10-01",2.002
"2023-11-01",1.976
"2023-12-01",2.024
"2024-01-01",2.033
"2024-02-01",2.006
"2024-03-01",1.997
"2024-04-01",1.998
"2024-05-01",1.971
"2024-06-01",1.973
"2024-07-01",1.975
"2024-08-01",1.951
"2024-09-01",1.976
"2024-10-01",1.937
"2024-11-01",1.916
"2024-12-01",1.912
"2025-01-01",1.925
"2025-02-01",1.925
"2025-03-01",1.88
"2025-04-01",1.913
"2025-05-01",1.876
"2025-06-01",1.864
"2025-07-01",1.851
"2025-08-01",1.841
"2025-09-01",1.867
"2025-11-01",1.79
"2025-12-01",1.833
"2026-01-01",1.843
"2026-02-01",1.85
"2026-03-01",1.808
