"date","value"
"2022-05-01",207.673
"2022-06-01",208.687
"2022-07-01",206.552
"2022-08-01",204.837
"2022-09-01",203.94
"2022-10-01",201.171
"2022-11-01",196.659
"2022-12-01",193.008
"2023-01-01",190.423
"2023-02-01",187.711
"2023-03-01",186.619
"2023-04-01",192.647
"2023-05-01",198.793
"2023-06-01",197.601
"2023-07-01",194.701
"2023-08-01",191.078
"2023-09-01",187.65
"2023-10-01",186.879
"2023-11-01",189.444
"2023-12-01",190.57
"2024-01-01",183.189
"2024-02-01",185.254
"2024-03-01",184.6
"2024-04-01",181.983
"2024-05-01",180.577
"2024-06-01",177.965
"2024-07-01",175.308
"2024-08-01",174.703
"2024-09-01",175.834
"2024-10-01",177.734
"2024-11-01",179.904
"2024-12-01",181.705
"2025-01-01",184.891
"2025-02-01",186.557
"2025-03-01",185.728
"2025-04-01",184.8
"2025-05-01",183.664
"2025-06-01",182.833
"2025-07-01",183.746
"2025-08-01",185.259
"2025-09-01",184.869
"2025-10-01",186.111
"2025-11-01",186.298
"2025-12-01",184.668
"2026-01-01",181.269
"2026-02-01",180.589
"2026-03-01",179.83
