"date","value"
"2015-10-01",216.55
"2015-11-01",217.124
"2015-12-01",217.742
"2016-01-01",218.191
"2016-02-01",218.681
"2016-03-01",219.417
"2016-04-01",220.319
"2016-05-01",221.497
"2016-06-01",221.68
"2016-07-01",221.53
"2016-08-01",222.383
"2016-09-01",223.102
"2016-10-01",223.631
"2016-11-01",224.493
"2016-12-01",225.013
"2017-01-01",226.235
"2017-02-01",227.001
"2017-03-01",227.36
"2017-04-01",227.883
"2017-05-01",228.445
"2017-06-01",228.803
"2017-07-01",229.186
"2017-08-01",229.664
"2017-09-01",230.179
"2017-10-01",230.838
"2017-11-01",231.604
"2017-12-01",232.042
"2018-01-01",232.771
"2018-02-01",233.609
"2018-03-01",234.041
"2018-04-01",234.873
"2018-05-01",235.894
"2018-06-01",236.642
"2018-07-01",237.301
"2018-08-01",238.261
"2018-09-01",238.605
"2018-10-01",239.276
"2018-11-01",241.862
"2018-12-01",242.436
"2019-01-01",241.276
"2019-02-01",241.538
"2019-03-01",242.397
"2019-04-01",243.288
"2019-05-01",243.924
"2019-06-01",244.538
"2019-07-01",245.073
"2019-08-01",245.294
"2019-09-01",245.965
"2019-10-01",247.032
"2019-11-01",247.582
"2019-12-01",248.024
"2020-01-01",248.846
"2020-02-01",249.751
"2020-03-01",250.359
"2020-04-01",250.673
"2020-05-01",250.921
"2020-06-01",251.435
"2020-07-01",252.401
"2020-08-01",253.974
"2020-09-01",254.266
"2020-10-01",254.781
"2020-11-01",255.65
"2020-12-01",256.456
"2021-01-01",257.722
"2021-02-01",258.763
"2021-03-01",259.204
"2021-04-01",259.581
"2021-05-01",259.542
"2021-06-01",260.4
"2021-07-01",261.706
"2021-08-01",262.81
"2021-09-01",263.747
"2021-10-01",264.278
"2021-11-01",264.58
"2021-12-01",265.365
"2022-01-01",268.128
"2022-02-01",269.521
"2022-03-01",269.621
"2022-04-01",270.419
"2022-05-01",270.844
"2022-06-01",271.925
"2022-07-01",273.097
"2022-08-01",274.984
"2022-09-01",276.759
"2022-10-01",276.892
"2022-11-01",277.824
"2022-12-01",278.464
"2023-01-01",281.461
"2023-02-01",283.663
"2023-03-01",284.166
"2023-04-01",285.052
"2023-05-01",286.322
"2023-06-01",287.457
"2023-07-01",289.005
"2023-08-01",290.975
"2023-09-01",291.279
"2023-10-01",291.683
"2023-11-01",292.694
"2023-12-01",292.915
"2024-01-01",297.079
"2024-02-01",298.751
"2024-03-01",299.183
"2024-04-01",300.178
"2024-05-01",299.987
"2024-06-01",300.652
"2024-07-01",302.106
"2024-08-01",303.311
"2024-09-01",305.117
"2024-10-01",306.336
"2024-11-01",308.015
"2024-12-01",308.234
"2025-01-01",310.239
"2025-02-01",313.344
"2025-03-01",313.925
"2025-04-01",314.82
"2025-05-01",315.585
"2025-06-01",316.851
"2025-07-01",318.244
"2025-08-01",319.403
"2025-09-01",319.867
"2025-11-01",321.363
"2025-12-01",322.728
"2026-01-01",324.919
"2026-02-01",327.181
"2026-03-01",328.792
"2026-04-01",329.651
"2026-05-01",330.42
"2026-06-01",331.474
